subject_ID,age_in_years,age_in_months,gender,gender_coded,age_group,age_group_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingL,RT_fishingR,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,EV_flashL,EV_flashR,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,items_count_flashL,items_count_flashR,EV_at_fishingL,EV_at_fishingR,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,trial_number,prop_correct_fishing,fishing_rewardL,fishing_rewardR,fishing_rewardL_rational_fishing,fishing_rewardR_rational_fishing,avg_fishing_reward,avg_fishing_reward_rational_fishing,reward_EV_info,reward_EV_no_info,reward_uncertainty_info,reward_uncertainty_no_info,reward_agency_info,reward_agency_no_info
6487966,10,127,Male,1,12-Oct,3,0,trial_1,,1,0,,2984,3805,3775,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",50,100,-5,-3.333333333,-10,10,9.574271078,7.453559925,2,2,1.666666667,-2.120711153,0,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":2,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-10,-3.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1,0.838709677,0,-10,0,0,2.333333333,2,-10,-3.333333333,2,0,0,-10
6487966,10,127,Male,1,12-Oct,3,1,trial_2,,,0,,3324,,840,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,50,3.333333333,5,6.666666667,3.333333333,7.453559925,9.574271078,2,2,1.666666667,2.120711153,0,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",3.333333333,3.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,2,0.838709677,-10,-20,-10,-20,2.333333333,2,3.333333333,3.333333333,2,0,-20,-10
6487966,10,127,Male,1,12-Oct,3,1,trial_3,,1,0,,4332,3522,1565,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":5,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",50,50,-13.33333333,11.66666667,-13.33333333,10,4.714045208,3.726779962,0,0,25,-0.987265245,0,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-13.33333333,10,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,3,0.838709677,0,10,0,10,2.333333333,2,10,-13.33333333,0,0,10,0
6487966,10,127,Male,1,12-Oct,3,1,trial_4,,,1,,8275,,1663,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,100,-3.333333333,-3.333333333,-6.666666667,3.333333333,9.428090416,9.428090416,3,3,0,0,0,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-3.333333333,3.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,4,0.838709677,0,0,0,-10,2.333333333,2,3.333333333,-3.333333333,3,0,0,0
6487966,10,127,Male,1,12-Oct,3,1,trial_5,,1,,,1255,2207,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":4,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}",50,0,-16.66666667,1.666666667,-16.66666667,3.333333333,4.714045208,8.975274679,0,1,18.33333333,4.261229471,1,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-16.66666667,3.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,5,0.838709677,0,0,0,-10,2.333333333,2,3.333333333,-16.66666667,1,0,0,0
6487966,10,127,Male,1,12-Oct,3,1,trial_6,,,0,,2499,,1794,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,100,0,5,6.666666667,16.66666667,8.164965809,9.574271078,2,2,5,1.409305268,0,50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,16.66666667,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,6,0.838709677,0,20,0,10,2.333333333,2,16.66666667,0,2,0,20,0
6487966,10,127,Male,1,12-Oct,3,1,trial_7,,0,0,,1816,4230,1367,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,100,-3.333333333,11.66666667,6.666666667,16.66666667,9.428090416,8.975274679,3,2,15,-0.452815737,-1,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-3.333333333,16.66666667,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,7,0.838709677,10,10,0,20,2.333333333,2,16.66666667,-3.333333333,2,0,10,10
6487966,10,127,Male,1,12-Oct,3,0,trial_8,,1,,,2025,2697,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,50,-10,5,-3.333333333,13.33333333,5.773502692,9.574271078,1,2,15,3.800768386,1,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-3.333333333,5,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,8,0.838709677,0,10,0,0,2.333333333,2,-3.333333333,5,1,0,0,10
6487966,10,127,Male,1,12-Oct,3,0,trial_9,,1,,,2389,3204,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",100,0,-3.333333333,0,-3.333333333,6.666666667,7.453559925,8.164965809,2,2,3.333333333,0.711405884,0,-100,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-3.333333333,0,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,9,0.838709677,0,20,0,-10,2.333333333,2,-3.333333333,0,2,0,0,20
6487966,10,127,Male,1,12-Oct,3,1,trial_10,,,0,,907,,2093,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,50,0,8.333333333,-6.666666667,6.666666667,8.164965809,8.975274679,2,3,8.333333333,0.810308869,1,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0,6.666666667,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,10,0.838709677,0,10,0,-10,2.333333333,2,6.666666667,0,3,0,10,0
6487966,10,127,Male,1,12-Oct,3,,catch_1,0,,,3745,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",,,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,0.838709677,,,,,,,,,,,,
6487966,10,127,Male,1,12-Oct,3,1,trial_11,,,0,,3925,,1158,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",50,100,-10,5,-3.333333333,0,5.773502692,7.637626158,1,1,15,1.864123466,0,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",-10,0,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,11,0.838709677,-10,10,0,0,2.333333333,2,0,-10,1,0,10,-10
6487966,10,127,Male,1,12-Oct,3,0,trial_12,,1,0,,799,1208,4590,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}",100,50,-6.666666667,-1.666666667,-13.33333333,6.666666667,9.428090416,8.975274679,1,1,5,-0.452815737,0,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-13.33333333,-1.666666667,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,12,0.838709677,0,-10,0,0,2.333333333,2,-13.33333333,-1.666666667,1,0,0,-10
6487966,10,127,Male,1,12-Oct,3,1,trial_13,,,,,1974,,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}",0,50,1.666666667,-1.666666667,3.333333333,-6.666666667,6.871842709,6.871842709,3,3,-3.333333333,0,0,50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",1.666666667,-6.666666667,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,13,0.838709677,-10,-10,10,10,2.333333333,2,-6.666666667,1.666666667,3,0,-10,-10
6487966,10,127,Male,1,12-Oct,3,1,trial_14,,0,1,,3143,1382,985,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",100,100,-3.333333333,-11.66666667,-3.333333333,-16.66666667,9.428090416,8.975274679,3,2,-8.333333333,-0.452815737,-1,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-3.333333333,-16.66666667,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,14,0.838709677,10,0,0,0,2.333333333,2,-16.66666667,-3.333333333,2,0,0,10
6487966,10,127,Male,1,12-Oct,3,0,trial_15,,1,,,1098,1411,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,50,-13.33333333,6.666666667,-16.66666667,10,7.453559925,4.714045208,1,2,20,-2.739514717,1,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-16.66666667,6.666666667,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,15,0.838709677,0,10,0,0,2.333333333,2,-16.66666667,6.666666667,1,0,0,10
6487966,10,127,Male,1,12-Oct,3,1,trial_16,,1,,,3686,1953,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":4,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}",50,50,-16.66666667,1.666666667,-16.66666667,-3.333333333,4.714045208,8.975274679,0,1,18.33333333,4.261229471,1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-16.66666667,-3.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,16,0.838709677,0,0,0,-10,2.333333333,2,-3.333333333,-16.66666667,1,0,0,0
6487966,10,127,Male,1,12-Oct,3,0,trial_17,,1,1,,4577,1691,2254,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":4,""Seaweed"":0}",100,100,6.666666667,-16.66666667,-6.666666667,-16.66666667,7.453559925,4.714045208,3,0,-23.33333333,-2.739514717,-3,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-6.666666667,-16.66666667,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,17,0.838709677,0,0,0,0,2.333333333,2,-6.666666667,-16.66666667,3,0,0,0
6487966,10,127,Male,1,12-Oct,3,1,trial_18,,,1,,1158,,1073,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}",50,100,-11.66666667,-6.666666667,-13.33333333,-16.66666667,6.871842709,7.453559925,1,3,5,0.581717216,2,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-11.66666667,-16.66666667,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,18,0.838709677,-10,0,0,0,2.333333333,2,-16.66666667,-11.66666667,3,0,0,-10
6487966,10,127,Male,1,12-Oct,3,1,trial_19,,,0,,2504,,1594,"{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,50,13.33333333,5,13.33333333,3.333333333,7.453559925,9.574271078,1,2,-8.333333333,2.120711153,1,50,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",13.33333333,3.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,19,0.838709677,0,-10,0,10,2.333333333,2,3.333333333,13.33333333,2,0,-10,0
6487966,10,127,Male,1,12-Oct,3,1,trial_20,,0,,,2020,1719,,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,50,1.666666667,6.666666667,0,13.33333333,8.975274679,4.714045208,1,2,5,-4.261229471,1,-50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",1.666666667,13.33333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,20,0.838709677,10,0,10,0,2.333333333,2,13.33333333,1.666666667,2,0,0,10
6487966,10,127,Male,1,12-Oct,3,,catch_2,1,,,1965,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",,,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,0.838709677,,,,,,,,,,,,
6487966,10,127,Male,1,12-Oct,3,0,trial_21,,,,,3882,,,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",50,0,8.333333333,3.333333333,3.333333333,0,8.975274679,9.428090416,0,3,-5,0.452815737,3,-50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",3.333333333,3.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,21,0.838709677,0,0,10,0,2.333333333,2,3.333333333,3.333333333,0,0,0,0
6487966,10,127,Male,1,12-Oct,3,0,trial_22,,,,,894,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50,0,6.666666667,8.333333333,13.33333333,16.66666667,9.428090416,6.871842709,1,2,1.666666667,-2.556247706,1,-50,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",13.33333333,8.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,22,0.838709677,10,20,0,0,2.333333333,2,13.33333333,8.333333333,1,0,10,20
6487966,10,127,Male,1,12-Oct,3,0,trial_23,,,,,2532,,,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",50,0,10,8.333333333,10,6.666666667,5.773502692,8.975274679,1,0,-1.666666667,3.201771987,-1,-50,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",10,8.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,23,0.838709677,0,20,10,20,2.333333333,2,10,8.333333333,1,0,0,20
6487966,10,127,Male,1,12-Oct,3,1,trial_24,,,,,4553,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",0,0,5,10,6.666666667,3.333333333,9.574271078,8.164965809,2,2,5,-1.409305268,0,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",5,3.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,24,0.838709677,0,0,-10,10,2.333333333,2,3.333333333,5,2,0,0,0
6487966,10,127,Male,1,12-Oct,3,1,trial_25,,,,,1363,,,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,0,8.333333333,-5,6.666666667,-3.333333333,8.975274679,9.574271078,0,2,-13.33333333,0.598996399,2,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",8.333333333,-3.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,25,0.838709677,20,0,20,0,2.333333333,2,-3.333333333,8.333333333,2,0,0,20
6487966,10,127,Male,1,12-Oct,3,1,trial_26,,0,,,713,4122,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,50,0,3.333333333,-6.666666667,3.333333333,8.164965809,7.453559925,2,2,3.333333333,-0.711405884,0,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0,3.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,26,0.838709677,10,10,0,10,2.333333333,2,3.333333333,0,2,0,10,10
6487966,10,127,Male,1,12-Oct,3,0,trial_27,,0,1,,1798,1652,2907,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":0}",100,50,8.333333333,-8.333333333,10,-10,8.975274679,8.975274679,0,0,-16.66666667,0,0,-50,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",10,-8.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,27,0.838709677,10,0,10,0,2.333333333,2,10,-8.333333333,0,0,10,0
6487966,10,127,Male,1,12-Oct,3,1,trial_28,,,1,,1672,,1332,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":1}",0,100,-5,-5,-13.33333333,-10,5,7.637626158,3,1,0,2.637626158,-2,100,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",-5,-10,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,28,0.838709677,0,0,0,0,2.333333333,2,-10,-5,1,0,0,0
6487966,10,127,Male,1,12-Oct,3,1,trial_29,,,0,,811,,2272,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":1}",0,100,5,-10,0,0,9.574271078,5.773502692,2,1,-15,-3.800768386,-1,100,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",5,0,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,29,0.838709677,0,-10,10,0,2.333333333,2,0,5,1,0,-10,0
6487966,10,127,Male,1,12-Oct,3,0,trial_30,,0,,,3208,1034,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",50,50,6.666666667,3.333333333,6.666666667,3.333333333,7.453559925,9.428090416,3,3,-3.333333333,1.974530491,0,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",6.666666667,3.333333333,1,941.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,30,0.838709677,20,0,20,10,2.333333333,2,6.666666667,3.333333333,3,0,20,0
6491208,11,134,Male,1,12-Oct,3,0,trial_1,,0,,,4214.1,7208.8,,"{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,0,11.66666667,-6.666666667,16.66666667,-3.333333333,6.871842709,9.428090416,1,1,-18.33333333,2.556247706,0,-50,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",16.66666667,-6.666666667,0.8,940.5,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,1,0.722222222,20,-10,20,-10,-0.833333333,3,16.66666667,-6.666666667,1,0,20,-10
6491208,11,134,Male,1,12-Oct,3,1,trial_2,,1,0,,5167.4,3484.2,3853.2,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,50,-8.333333333,3.333333333,-20,0,8.975274679,9.428090416,3,3,11.66666667,0.452815737,0,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":0,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",-8.333333333,0,0.8,940.5,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,2,0.722222222,0,-20,0,0,-0.833333333,3,0,-8.333333333,3,0,-20,0
6491208,11,134,Male,1,12-Oct,3,0,trial_3,,0,,,4574.3,2188.9,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,0,1.666666667,1.666666667,0,-6.666666667,6.871842709,6.871842709,3,3,0,0,0,-100,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",0,1.666666667,0.8,940.5,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,3,0.722222222,-20,-10,0,0,-0.833333333,3,0,1.666666667,3,0,-20,-10
